,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
116,71.0,185,74.0,30.5,6,13,10,6,4,5,14,17,11,14,16,7,13,19,11,17.667,6.52531803442255,15.502120229483666,0.479,1.791968071838364,5.630331753554503,0.318,4.731354452481916,9.875779496133699,0.479,2.790720878024446,3.73559491144924,0.747,0.6126216013968572,1.4087485979810928,2.02137019937795,4.222499376403094,0.9949972404707224,0.051843543591660886,3.607882264903967,2.9909736687496666,-2.897,12.124,4.299326515340485,2.2768770266899483,3.1988026939386387,1.7141431778498382,2.8146669992516844,0.609,0.43601895734597157,0.8450985283112996,0.516,2.5851833374906468,6.217011723621852,0.416,56.126,56.169,8.513308052484467,3.656963805657926,8.411614947746978,0.506,1.2003774323915328,4.141501539995372,0.29,2.4555893820434767,4.270113407751607,0.575,0.7427584610728338,0.8962951094019834,0.829,0.5114564973561929,0.5882248215207677,0.869,1.2023714148373659,2.7875874592746888,0.431,1.2,0.6,1.8,-1.3,2.2,0.9,0.514,0.363,0.241,2.3,5.5,3.8,31.1,1.8,0.2,17.4,32.9
117,73.0,210,76.0,30.5,8,18,17,16,10,6,17,15,17,10,6,4,16,18,13,26.725,8.103022715077804,17.367912716866396,0.624,5.461504690980635,12.816962325815842,0.426,2.6396969154973093,4.553682053950343,0.58,2.663371327295491,2.7544267572885,0.967,0.9997886213232307,2.9424819435325023,3.9422705648557326,5.234776670298045,1.5866053841103087,0.1608667104399212,2.958390920472838,1.8145764937623114,11.801,18.003,2.183509211232338,2.75533731158843,2.0933643355392597,0.6592413131493797,0.7284434399440661,0.905,0.4343344010666494,1.026194696021203,0.423,1.5461212012812802,2.799954472285004,0.552,61.501,60.92,8.847669074195668,3.837820091923835,9.559159553512803,0.463,1.1720288903479974,4.228496388706501,0.277,2.665791201575837,5.333420879842416,0.5,0.9431385423506238,1.1242284963887066,0.839,0.4145764937623112,0.6425476034143139,0.645,1.3099146421536443,3.5611293499671706,0.368,4.9,2.0,6.9,3.3,4.3,7.6,0.655,0.738,0.159,4.0,11.3,7.7,35.8,2.8,0.5,13.7,34.7
118,76.5,190,83.0,30.0,14,15,9,18,6,6,17,11,15,8,13,8,13,10,11,15.378,5.477338751358963,12.731219590440038,0.516,2.195726175836319,6.85266178331462,0.32,3.284606747580602,5.878557807125416,0.559,2.1947281184836656,3.0390846388279953,0.722,1.0220107291165412,1.3820712415252718,2.4040819706418133,5.676950221889537,1.563869856871256,0.08939268931377121,2.8604323727031318,2.4085805502744204,11.933,13.373,3.6818335739364456,2.7506460639113155,2.1947281184836656,1.0409738188169457,1.3753230319556577,0.757,0.7984458821222978,1.2854978702168995,0.621,1.4401967598780945,3.21773690495286,0.448,56.109,55.754,6.988700362305845,3.0574308569788715,7.253865193528717,0.482,0.8718298238691394,3.5254869605768198,0.247,2.185601033109733,3.7283782329518966,0.586,0.6910356207626359,0.7824371345553683,0.883,0.579545862180292,0.7613444775262762,0.761,0.918032786885246,2.188614269828174,0.419,2.4,1.5,3.9,5.7,9.2,14.9,0.545,0.538,0.239,3.8,5.5,4.6,32.3,2.8,0.3,16.9,26.4
119,76.0,190,79.25,28.5,12,9,10,11,5,6,12,18,17,7,15,14,14,16,12,15.834,5.388688368880063,10.591693290734826,0.594,1.7978412917710045,4.35098868836888,0.413,3.5918141783956483,6.239737501079355,0.576,2.7397979449097667,4.466073741473103,0.613,0.5996027976858648,1.5186571670088154,2.1182599646946803,7.57530437786029,0.9438473614297791,0.06955681680956406,3.1769277264484934,2.1871754619007366,3.691,10.75,4.466073741473103,3.4544857956998536,3.201105258613246,1.8191175200759868,2.2804248337794664,0.798,0.4139193506605647,0.7833520421379848,0.528,1.3578102063725068,3.1769277264484934,0.427,57.905,57.967,10.120516845791574,4.162782272672383,9.408525540393674,0.538,1.7949523004468062,5.2438111339210245,0.342,2.3697621060258425,4.162782272672383,0.569,0.8945779495230047,0.9882864388358895,0.905,0.22992392223161456,0.5516241999758483,0.417,1.242362033570825,2.6228716338606453,0.474,4.1,-0.2,3.9,6.3,0.0,6.3,0.61,0.411,0.422,2.4,5.8,4.1,46.6,1.7,0.2,20.2,25.6
120,71.0,190,73.0,30.0,8,8,14,17,7,5,9,11,12,19,10,6,9,6,10,9.0,3.5005793103448277,7.69736091954023,0.537,1.2616091954022992,3.733333333333334,0.338,2.242059770114943,3.964027586206897,0.566,1.0041379310344827,1.9547218390804597,0.514,0.46447816091954025,1.7185728698523344,2.1830510307718747,3.5809103448275867,0.5906631202421352,0.02465376501880217,4.684947126436782,2.5434467577730904,-12.975,12.342,2.781719540229885,2.2142528735632183,2.189535632183908,1.0556321839080458,1.4171218390804599,0.745,0.334712643678161,0.5149425287356322,0.65,0.8496551724137932,2.032993103448276,0.418,54.375,54.515,11.737246629368066,5.08381179491883,10.246721085939651,0.573,1.567568559112171,4.083279831239109,0.384,3.51932495643401,6.163441254700541,0.571,1.4124552875355407,1.6682380996056132,0.847,0.48896633953957624,0.6430523709070898,0.76,1.6199578097771257,3.8521507841878386,0.421,-3.1,-1.1,-4.1,-7.9,-8.7,-16.6,0.542,0.485,0.254,1.8,6.9,4.3,21.5,1.1,0.1,35.4,21.5
121,78.0,235,79.0,27.0,13,16,6,8,13,9,18,17,16,13,11,9,5,6,11,11.73,5.210371060394349,11.875174662319516,0.519,1.9102623816177613,5.210371060394349,0.367,3.302592765098587,6.664803601925167,0.496,2.24188790560472,2.906380996739636,0.771,1.2134761682968482,2.748473856498275,3.961950024795123,3.180872535320602,0.9648765814385563,0.21180217641334162,3.3646949231485794,2.3273467221091746,-9.83,12.684,3.8776587486415153,3.241732650209595,2.090358639962739,0.4533457537649434,0.6061170625679242,0.748,1.4829995342338147,2.8157118459866477,0.527,1.3650054339388293,3.242974693370595,0.421,45.087,45.212,11.235424223657436,4.8949836326638945,9.547199858444662,0.589,1.450411395204813,3.83844996903477,0.378,3.4433336282402904,5.707511280191099,0.603,0.5152614350172521,0.6329293108024417,0.814,1.571795098646377,2.3273467221091746,0.675,1.3599929222330356,2.749712465717067,0.495,-0.5,-0.1,-0.5,-3.0,-5.0,-8.0,0.554,0.439,0.245,4.8,10.9,7.8,23.0,1.7,0.7,20.4,26.7
122,76.5,190,79.0,33.5,11,9,15,12,11,10,8,17,10,16,13,13,15,13,12,14.652,4.963272284878178,10.126327557294578,0.553,1.282477887745372,3.542695557820669,0.362,3.6835563739190484,6.585473317331405,0.559,2.281392825436491,3.4405024167296885,0.663,0.8203071055140894,2.167331202425281,2.9876383079393705,6.425278663729327,1.6857020463307741,0.18084159884008305,3.0630322559431824,2.086137015190958,14.262,9.644,5.123466938480256,3.4009140827935425,2.8825831059086573,1.9628448360898303,2.7223884523065793,0.721,0.5993489626146714,0.838720284089041,0.715,1.1195212573570514,3.0225232630782886,0.37,60.826,60.694,10.692720862029196,4.47306158763634,10.851418591623553,0.493,1.7438297031008005,5.455695785415363,0.32,2.7264639008798235,5.396645467426763,0.505,0.8811414637361188,1.224371437044848,0.72,0.2398919168286816,0.5406794740831055,0.444,1.605430520315023,3.629749233861667,0.442,2.5,0.3,2.9,5.6,3.6,9.1,0.579,0.35,0.34,3.3,8.2,5.9,34.8,3.0,0.6,20.8,23.7
123,71.5,175,73.0,33.5,7,6,7,13,8,7,11,10,8,14,6,5,16,9,11,4.89,2.3017938149077763,5.922766942224884,0.45,0.7324475556681328,2.370138393165543,0.309,1.5706357795841297,3.5564971100927996,0.442,0.9761669007760151,1.7421419854007876,0.56,0.7659750846247727,1.767571647492052,2.533546732116825,3.450756441844936,0.9683218590608633,0.06916584707577596,3.730582356598429,2.387502573134192,2.864,10.989,1.6725078867985357,1.916227231906418,1.3939714923895274,0.5570727888180165,0.5918898381191425,0.941,0.27853639440900824,0.6628134570658808,0.42,0.7311580353236466,2.3005042945632903,0.318,43.427,43.721,9.900962923995335,4.155074220626245,9.483406143500837,0.522,1.5920953317627689,4.6750989227144855,0.341,2.5642597378833973,4.812149767846116,0.533,0.7966880903913452,1.0362068571167176,0.769,0.3816930079366895,0.5891905491640175,0.648,1.3845977905354407,3.1829098145056154,0.435,-3.5,0.2,-3.3,-2.9,-1.1,-4.0,0.471,0.4,0.294,3.0,6.7,4.9,17.2,1.7,0.2,35.8,16.8
124,71.0,165,71.0,27.5,10,16,12,17,10,7,10,16,14,10,11,4,17,9,11,18.373,6.092570774564917,12.976874137408693,0.557,2.279058807688424,6.925775069848858,0.329,3.813511966876495,6.048271451173124,0.631,2.8483522402127446,3.61652135860235,0.788,0.8548826875820515,1.9476027048149787,2.8024853923970303,5.392264449456357,1.726868055319583,0.0199802915491522,2.5420271316524725,2.303442182880832,8.79,12.859,4.120779614232336,3.815397044467634,2.739017739926617,1.4703605210893058,1.5985457972868349,0.92,0.5919143636180025,1.140471942639782,0.519,1.754064698555896,3.311138788837648,0.53,59.414,58.858,10.442080940568829,4.425158856909851,9.667606782425498,0.54,1.5946175541132896,4.138774678038669,0.385,2.8333956301607266,5.532637874205716,0.512,0.7735227156886065,0.9523938971762547,0.812,0.5071188283665773,0.729756362771416,0.695,1.5489483162866562,3.8485847293486026,0.402,3.3,0.0,3.3,7.0,4.8,11.8,0.594,0.534,0.279,3.2,7.6,5.4,32.5,3.1,0.1,14.9,27.6
125,77.0,210,80.0,31.0,8,5,13,12,6,11,14,16,12,10,14,8,11,7,11,11.34,4.32318871861285,10.442333980861935,0.445,0.637599827325707,2.2844808979063247,0.279,3.6865961579969784,8.156845816245776,0.452,2.13943449169005,3.43880854737751,0.622,0.44118281890783523,1.2779185308968073,1.7191013498046426,4.127778976904813,0.8834743859270839,0.26866476200743905,3.9797107705590338,2.282141124467684,-6.854,10.363,3.6372400892150525,2.261313763580114,2.6551550471256933,1.2762069213612492,2.0145334196704803,0.633,0.515720555435643,1.3013885891071302,0.396,1.8684797467443703,4.8399165407583284,0.386,55.596,55.653,8.1001922627711,3.3869872244083883,8.808581747614685,0.46,1.325211578890626,4.416365694571722,0.3,2.0597631753903656,4.393222288106661,0.469,0.6369467953210071,0.8593247443983254,0.741,0.44073095789984373,0.6872585485059207,0.641,0.9830916572332131,2.846638995202415,0.345,-1.4,1.0,-0.4,-2.6,2.0,-0.7,0.478,0.219,0.329,1.8,4.9,3.4,27.4,1.6,0.9,25.0,26.2
126,76.5,220,82.0,43.0,12,11,17,9,10,14,12,6,16,13,13,13,17,8,12,15.767,5.935835285146251,12.910797610617864,0.523,1.6308804037983191,4.7289431160012345,0.345,4.303938122991449,8.181854494616628,0.526,2.5296947909290632,3.5708553479673912,0.708,0.8988143871307442,1.7498410391497867,2.648655426280531,5.628774261488462,0.8769552184576256,0.21160868380416023,3.3105652087078097,2.4121355254791537,4.117,10.403,5.391869564427984,2.435136263776168,2.8367558145868514,1.9643771447246585,2.7432140457904395,0.716,0.7330827750240573,1.1824899685894295,0.62,1.6064782032427332,4.25615048023676,0.377,55.077,55.045,9.11036424743392,3.7377418475792537,9.180561358888182,0.496,1.6308111545099464,4.637078753746935,0.352,2.105913343627941,4.54043055681715,0.464,0.7558906349350533,1.1353619765646292,0.666,0.35607230447815424,0.4974838768280498,0.716,0.9939504042147334,2.909619402307203,0.342,2.3,0.7,3.0,1.7,1.0,2.7,0.553,0.366,0.277,3.4,6.8,5.1,31.4,1.6,0.7,18.6,28.0
127,79.0,190,80.0,29.0,8,7,14,10,13,5,6,8,16,10,14,9,14,15,12,6.976,3.183494842138168,7.446076899030948,0.508,1.1941231634885903,3.18224445139106,0.375,1.9906220693966867,4.26133166614567,0.467,1.164113785557987,2.043138480775242,0.57,0.8802750859643638,2.8661367679178587,3.7464118538822224,7.529853079087216,1.2899506878926392,0.20049086937920788,3.666145670522038,2.4651550291594426,1.431,12.352,2.500781494216943,2.8121287902469527,1.5929978118161927,0.9377930603313537,1.2804001250390749,0.732,0.3150984682713348,0.7389809315411066,0.426,0.7402313222882152,2.245701781806815,0.33,44.786,44.411,11.463286122807414,4.728558240075657,10.803809866924862,0.53,2.004908693792079,5.790277183580644,0.346,2.7211276485555382,5.013532683344216,0.543,1.057936096912927,1.403436085654455,0.754,0.1437481704983,0.4287226137668596,0.335,1.5194433811443113,3.180113035058882,0.478,1.0,0.3,1.3,2.0,-3.0,-1.0,0.523,0.427,0.274,3.5,10.8,7.2,41.6,2.3,0.7,30.5,19.7
128,78.0,210,83.0,29.0,7,15,11,6,6,12,14,7,11,13,7,10,18,7,10,18.082,5.930434195877332,12.01862285347998,0.595,2.4409432880132256,5.615869909922068,0.435,3.489490907864108,6.4036975810532715,0.545,2.7810127863432412,3.1494214095340913,0.883,0.5242738099254411,1.572154711010873,2.096428520936314,2.388043588273001,1.0471606018783453,0.2874743326488706,3.4375358456192435,2.7484431278823176,2.333,14.221,3.1503660470294528,2.9642724604433055,2.3086940386626633,1.155291656826693,1.52086636753146,0.76,0.4184744104449918,0.8388380958807059,0.499,1.914780203097062,4.041159205155022,0.474,59.282,59.414,6.571380482714512,2.6956609553303936,8.351836267546371,0.393,1.1781734944625846,4.212205877402633,0.28,1.518429999663379,4.136802773757028,0.367,0.7323526441579427,1.1253913219106608,0.651,0.18190998754502308,0.6003972127781332,0.303,0.6013397515737032,2.4081866226815234,0.25,-0.3,2.3,2.0,-2.9,7.2,4.3,0.637,0.467,0.262,2.0,5.9,4.0,15.5,1.9,0.9,20.4,27.1
129,71.0,165,75.0,34.5,6,13,14,17,8,7,9,11,13,13,14,9,18,10,11,15.244,5.389229647803439,10.491724003057943,0.595,1.6985083648905719,4.126797873664373,0.412,3.6907212829128664,6.363930520738886,0.58,2.6951126282290607,3.4000035557451955,0.793,0.8243639660781908,1.4667071623818628,2.2910711284600533,4.638540722171849,1.0254944348167867,0.171082486198703,4.783899585755686,2.733317849677524,-4.828,11.727,4.124806656355006,2.816576884100486,2.6951126282290607,1.772183405337174,2.3078208615570612,0.768,0.291713335822355,0.4858570234856971,0.6,1.6278201504080219,3.5712482443508105,0.456,56.247,55.973,12.37296553695532,5.173494363353761,10.542082789916567,0.587,2.025976810247798,5.393600485948584,0.376,3.147517553105962,5.149482786343417,0.611,1.1715648616297145,1.3646579600878996,0.859,0.5612706126167974,0.7813767352116201,0.718,1.412681114108588,2.999446161542173,0.471,0.0,-1.6,-1.6,-6.1,-7.0,-13.2,0.633,0.393,0.324,3.3,5.6,4.4,29.8,1.8,0.6,28.5,27.2
130,73.5,200,78.0,27.5,6,10,19,16,7,4,8,10,18,12,15,5,15,9,11,16.23,5.611215076003809,12.751173708920188,0.509,1.7456909287895206,5.044945664663976,0.346,3.867362684264093,7.707147312781117,0.502,1.957122689517056,3.2293903279818776,0.606,0.6361338192324109,1.345353629899667,1.9814874491320777,6.221609376538955,0.5885347389855002,0.07080808578419298,3.5125250336517952,2.1693022644793674,-5.488,11.638,4.621162874684002,2.050888079057093,2.6162382218720253,2.0030861157621724,2.946255622311961,0.68,0.3051971502675728,0.5883318559374898,0.519,1.5544830756098365,4.170721297481861,0.373,60.918,60.897,10.82260209862555,4.597008062794554,9.314481829975204,0.581,1.6276663875067738,4.289866495886497,0.379,2.973020017406441,5.023695748559043,0.592,1.0832717539451862,1.345353629899667,0.805,0.47174737671806505,0.754979719854837,0.625,1.4152421301541949,2.9233623988045387,0.484,2.1,-1.0,1.1,1.9,-4.3,-2.3,0.526,0.396,0.253,2.4,5.4,3.8,38.8,1.1,0.2,19.9,28.3
131,74.0,205,77.0,31.0,10,16,11,16,10,5,14,11,17,10,13,8,6,8,11,18.488,5.759771754636234,14.635980345538123,0.49,2.8146457441749884,8.442161990806783,0.333,2.9424631478839753,6.191155492154066,0.475,2.0770328102710414,2.9442383896021562,0.705,0.5174829608495799,1.4551342084794996,1.9726171693290797,4.935171976541448,0.8462356545341989,0.044445149923014654,2.7711523220795686,2.125367069318561,-4.976,15.276,2.987731811697575,2.467585988270724,2.293612299889048,0.7793311142811856,1.2107148517990174,0.644,0.714534791567602,1.3429703598034555,0.532,1.4494848628942782,3.6374702805515926,0.398,63.09,62.999,10.105049286496614,4.3565135954538965,8.779694915792316,0.575,1.3875775805965176,3.6845029286179143,0.377,2.970713820854299,5.09608089017286,0.583,1.0409054111970033,1.1484626740106987,0.906,0.5440086350576994,0.7609009666820108,0.715,1.3875775805965176,3.1867172494801506,0.435,2.0,-0.5,1.5,4.2,-0.2,3.9,0.515,0.577,0.201,1.9,6.1,3.9,31.9,1.5,0.1,14.8,29.8
132,76.5,195,76.0,31.5,8,11,11,17,9,7,15,12,17,8,17,10,9,5,12,7.096,3.617687534079402,6.490899176901307,0.612,0.7095785838548023,1.7026977903565033,0.417,2.9052008412743753,4.788201386544804,0.607,2.375925012333498,3.4722820865681725,0.684,0.4623893230857114,2.088209380668567,2.5505987037542783,6.844234414353595,1.8037833635656906,0.13931070225447006,3.052060343260718,2.1215859030837003,6.367,10.289,3.687482148884793,2.0211357204060967,3.0855035961883,1.4874977280398827,1.9164437981980114,0.776,0.35333523745228884,0.4594812141354868,0.769,1.0629138213070912,2.412276374211306,0.441,38.513,38.59,7.965379632029022,3.326043016325473,8.776574242031614,0.453,1.307488986784141,4.070484581497797,0.321,2.012749416947396,4.707540813682301,0.428,0.7429904120238404,0.8866545737237627,0.838,0.45856439492096396,0.8837522674267946,0.519,0.8140969162995595,2.9385851256802282,0.277,2.2,1.8,4.0,6.9,8.1,15.1,0.643,0.262,0.535,2.2,8.1,5.5,33.7,3.2,0.4,27.6,18.4
133,74.0,165,79.0,29.0,7,8,15,11,10,8,12,11,14,14,8,6,13,18,11,6.28,3.2240734261028723,7.322369660592684,0.531,1.3324361424380269,4.170645708287352,0.319,1.8946518450730765,3.1547385137135633,0.601,1.6821252657928032,2.5216806179850892,0.667,1.0159071945737896,1.9553933277865752,2.9713005223603646,6.099965009555083,1.2940765989425373,0.24498778818540487,2.8728770220439808,2.340159424568561,8.071,11.949,2.59704465319086,4.170645708287352,2.312168600113046,1.0520819314725596,1.3686108793367966,0.769,0.24568675477081262,0.34968912335477625,0.703,0.5968831588297043,1.4349312303178747,0.416,37.153,37.259,7.621675299927534,3.285541748302424,9.154727716793259,0.416,1.0490888107571326,4.266995893609598,0.246,2.233446952414182,4.892240800880325,0.457,0.8056040151372823,1.0115139966182667,0.796,0.45390375479749856,0.8371668590139296,0.542,0.9799511527416195,3.039050967551464,0.322,1.1,2.0,3.1,5.1,7.5,12.6,0.561,0.57,0.344,3.9,8.0,5.9,30.3,2.3,0.9,25.4,17.9
134,72.5,190,79.25,25.0,8,17,18,6,9,9,13,7,15,16,19,7,14,13,12,16.78,5.506262545828564,12.09947079414058,0.53,1.810647157384827,4.485276796230861,0.404,3.6946863750228105,7.6141939979097195,0.485,2.7647439406758574,3.193948141143682,0.866,0.6335871530715507,2.1239558694609393,2.75754302253249,6.274556644934388,1.1300593810476867,0.04631390905933143,3.5581214021466847,2.2156574093984154,12.829,11.662,4.486205809651786,2.85300021566383,2.763814927254932,2.062409794455781,3.3760347716451835,0.611,0.1802286036596493,0.4310622273096767,0.418,1.451118963486455,3.8070969989548598,0.381,60.279,60.457,8.584746183237675,3.5476454339447874,8.676447723175151,0.495,1.4922341498916587,4.5646988768877055,0.327,2.0554112840531285,4.111748846287444,0.5,0.7660320558413418,0.9253519030054418,0.828,0.38533172337363747,0.5641034123426568,0.683,0.9031212266569629,2.6204409745769723,0.345,2.5,1.3,3.7,2.0,1.5,3.5,0.577,0.371,0.264,2.6,8.0,5.5,34.2,2.0,0.2,20.9,27.6
135,72.0,185,77.0,28.5,10,16,16,9,10,9,15,9,16,11,11,5,17,10,12,16.092,6.227777777777779,14.287777777777782,0.531,2.713333333333334,7.65,0.355,3.5155555555555558,6.641111111111112,0.529,2.7144444444444447,3.825555555555556,0.71,0.7755555555555557,2.111889773132201,2.8874453286877566,4.703333333333334,1.0055034247931267,0.20398305420279528,2.7122222222222225,2.7083184859642873,3.605,14.076,3.566666666666667,3.8244444444444445,2.7400000000000007,1.2900000000000003,1.858888888888889,0.694,0.48888888888888893,1.0066666666666668,0.486,1.7322222222222226,3.7733333333333334,0.459,50.4,50.514,6.755830066912145,2.886803658391733,7.40103733618403,0.456,0.9788969394623274,3.5852238983252165,0.273,1.906798115373956,3.812487627192462,0.5,0.9312269865779784,1.2117036861068218,0.769,0.23169814308904463,0.4888941679534387,0.474,0.7471987963732827,2.116324187354001,0.353,2.6,2.3,4.9,3.0,6.2,9.2,0.56,0.535,0.268,2.9,8.2,5.5,31.9,1.8,0.7,14.5,30.0
136,74.5,190,78.25,31.5,8,11,9,10,8,10,9,9,14,12,18,6,17,16,11,14.667,5.320305705138882,11.145283961583301,0.523,1.0124539684302079,2.8788097485149615,0.352,4.306815448102296,8.26647421306834,0.521,3.545143322415293,4.837395214567257,0.733,0.6000111030922112,1.8451828475960648,2.445193950688276,6.0788689650067536,1.3638759977724153,0.18503805457583072,3.179333444364256,2.449155374048636,12.354,9.336,5.527563426414257,2.8073058346749575,3.590740021095875,2.371028331390292,3.522344973075002,0.673,0.3906808046040823,0.5523418271988749,0.707,1.5430337348951684,4.191787412794464,0.368,54.039,53.87,9.332986820122517,3.880601447930203,9.032559866344904,0.517,1.5717839242621126,4.898310748097272,0.321,2.3098570633005386,4.1363281975125314,0.558,0.6694635232968257,0.90024132170039,0.744,0.4168553926118434,0.6226842398366438,0.669,1.2235381473918696,2.610284017078152,0.469,2.7,0.6,3.3,4.3,3.1,7.4,0.573,0.258,0.434,2.4,6.9,4.7,32.9,2.4,0.6,19.3,26.3
137,78.5,215,81.25,28.0,10,9,10,16,12,7,8,9,12,14,11,14,14,10,11,12.023,5.138671262926982,11.288624255719212,0.462,0.1601378878094641,0.8292071450955815,0.193,4.975242870573488,10.45941711062363,0.476,2.7552491382011914,4.25571921027891,0.647,0.7480413663428394,2.062028110117319,2.8100694764601584,2.7278282670009406,1.11015603825454,0.2092383939288342,4.600125352554059,3.0139001819800986,-6.537,9.348,4.494829207145097,2.3549044186775308,3.3705734879348173,1.339235349420245,1.820745847696647,0.736,0.9103729238483235,1.657317455343153,0.549,2.7278282670009406,6.983547477279851,0.391,51.056,51.654,10.54973477368645,4.363650443334495,10.26027025980563,0.514,1.8256862972857861,5.0249738645603435,0.363,2.5390482828048166,5.236380532001394,0.485,0.7404654044217291,1.004994772912069,0.737,0.21032253068494214,0.4510008905409068,0.466,1.5860920741859297,3.7793007317923104,0.42,-2.3,0.1,-2.2,-8.6,-3.4,-12.0,0.501,0.073,0.377,3.0,7.7,5.4,19.1,2.0,0.7,25.9,28.6
138,73.0,155,74.0,30.0,4,8,12,13,4,9,15,6,16,17,18,9,5,16,11,8.816,3.300374395032417,6.718363619760752,0.507,0.20863848050406356,0.6054606885215962,0.345,3.091735914528354,6.113925668888686,0.506,2.208090585334672,3.2563966761026397,0.678,0.23318418409277694,0.9609276531383918,1.1941118372311688,6.091425440599033,0.9861356188555584,0.06755734812200657,4.162542233585974,2.6811192336778427,3.184,9.382,3.0682129485891703,1.8133138526161996,2.835028764496393,1.2323988676833166,1.7427449547986487,0.707,0.2792073783216145,0.4868231211761483,0.574,1.5576294402337687,3.8812893799653003,0.401,54.755,55.538,9.947063271993953,4.194605495336527,9.785732291404086,0.508,1.5598689185782708,4.44466851525082,0.351,2.634736576758256,5.339047138895892,0.493,0.9175699521048654,1.0768842954373583,0.852,0.25107133854297964,0.4819763045122259,0.521,1.4671036047390977,3.7811948575749943,0.388,-0.3,-0.4,-0.7,-0.1,-0.2,-0.3,0.553,0.09,0.485,1.1,3.5,2.5,31.5,1.8,0.2,33.8,20.2
139,76.5,210,82.25,33.5,12,10,17,14,9,10,6,16,15,16,16,7,13,11,12,11.785,4.057743792542301,10.545626345167895,0.452,1.4237869429036383,4.455581025039809,0.32,2.635916638961312,6.090045320128087,0.433,2.006824266391363,3.1268438642845893,0.642,0.5604997462772752,1.8768526667840166,2.4373524130612916,7.628479938406622,1.337651821862348,0.23460658334800208,3.4061138427619033,2.6043302235521915,9.239,12.996,2.704509265253985,2.5202890689250905,2.2635566676582273,1.1670545416367744,1.913734273565592,0.61,0.18617998565154248,0.5360023797441776,0.347,1.2846419009956431,3.6403086668183176,0.353,57.149,56.81,11.079739482485477,4.507797922900898,10.39760605527196,0.533,2.065129378630523,5.5852138707973955,0.37,2.439711318429854,4.8114064425277245,0.507,0.9167400105615209,1.2193627882415068,0.752,0.2592501320190108,0.7038197500440063,0.368,1.2666784016898434,2.88526667840169,0.439,2.2,-0.3,1.9,4.7,0.2,4.9,0.484,0.423,0.297,2.2,7.3,4.7,39.9,2.4,0.8,22.2,24.5
140,72.5,195,76.0,32.0,3,10,10,10,10,5,14,15,9,16,14,5,11,9,10,13.374,4.695933643536315,11.443387956032101,0.457,1.0611639355317286,3.868905522961764,0.274,3.633825611976533,7.578258817182548,0.48,2.1723649605502735,3.234472992110055,0.672,0.8732888259491538,2.2284311235289143,3.1017199494780683,3.2797896014566055,1.7789518245703158,0.09387858775717553,4.03601051992717,2.300499534332402,-5.748,10.058,4.390046530447097,2.077011261716906,2.808685683458089,1.8636455593768966,2.667071279250118,0.699,0.32948951379054553,0.7071279250118012,0.466,1.4406905388090905,4.202171420864522,0.343,59.316,59.055,8.177868089069511,3.461180255693845,8.394073321479977,0.487,1.2574041148082298,4.125916518499704,0.305,2.203776140885615,4.267208534417069,0.516,0.6865464397595463,0.9245618491236983,0.743,0.47413428160189663,0.7358564050461436,0.644,1.0430954195241726,2.6067902802472274,0.4,-1.6,1.6,0.0,-3.5,4.1,0.6,0.491,0.338,0.283,3.2,8.5,5.8,22.5,3.2,0.3,23.9,27.2
141,75.0,165,80.0,28.5,10,14,12,11,9,10,14,16,17,14,14,7,8,6,12,13.834,4.728512639623752,11.262081128747798,0.496,1.7232216343327458,5.671017048794828,0.304,3.00435038212816,5.589182833627279,0.538,1.8276308054085835,2.45408583186361,0.745,0.6010582010582011,1.5721118221623442,2.1731700232205453,7.8654908877131104,1.7277197709666556,0.23388346244526775,3.1106407995296887,2.3048837992590094,3.002,13.464,3.502880658436214,2.691122868900647,2.219870664315109,1.1738977072310408,1.4391534391534395,0.816,0.5737801293356849,0.9679012345679012,0.593,1.2538506760728985,3.1877718988830104,0.393,59.535,59.38,9.692017514314582,3.9816773324351638,8.985651734590773,0.539,1.7296059279218594,4.47962276860896,0.386,2.253014482990906,4.506028965981812,0.5,0.7063657797238128,0.9176153587066354,0.77,0.34139440889188283,0.5498147524418997,0.621,1.2033681374200067,3.038598854833278,0.396,3.2,0.1,3.3,7.7,4.8,12.5,0.527,0.504,0.218,2.4,6.1,4.2,44.6,3.1,0.8,20.1,24.9
