name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Bobbie McVey,PG,621,16,0.505,202984,2045,PG SG ,RS JR,74.0,190,80.25,33.0,12,7,15,11,9,9,17,16,12,14,17,5,12,14,171,12,3,202984,2045,College,40,40,30.4,0.0,0.0,0.0,0.0,30.4,12.848,9.34431543022746,19.2568018456024,0.545,2.2879368529428588,5.485328604930504,0.417,7.056378577284601,13.777193082804247,0.512,3.52914259566436,5.622604816107075,0.628,1.1916337775744057,3.715488824952842,4.907122602527248,9.151747411771437,1.4766686355581808,0.1886325095745289,6.19649564338691,5.001619572051903,2.926,10.575,9.433926290301056,3.384239928311312,5.529180727945242,3.241243875002384,4.667391180003432,0.694,1.479532498236382,2.1906995366927875,0.675,2.3317889759575974,6.911475909931553,0.337,52.449,52.483,14.715241125697846,6.430653735495303,15.143951374730866,0.486,1.8558390335918296,6.859363984528325,0.271,4.571003944134292,8.290303526856317,0.551,1.429034163443401,1.7148409961320812,0.833,1.0479583865251607,1.810109940361641,0.579,2.09401139416573,4.763447211478003,0.44,1.1,1.4,2.5,0.3,0.4,0.7,-0.3,1.1,0.8,0.564,0.285,0.292,2.6,7.9,5.3,32.4,1.5,0.3,22.2,25.5,0.3,-1.2,-0.9
Gerald Skipper,PG,519,16,0.513,206375,2045,PG SG ,JR,76.0,210,76.0,34.0,11,6,11,13,8,11,5,14,12,14,10,9,14,13,147,12,3,206375,2045,College,40,40,20.55,5.775,0.0,0.0,0.0,26.349,8.974,6.164175707457704,14.223124193915485,0.493,1.7051058341552234,5.361884530763978,0.318,4.457173203854032,8.8688263409453,0.503,2.989151050754875,4.978757302177376,0.6,1.4225020863363933,3.7521351300056938,5.174637216342087,11.14293300963508,1.6606566710950847,0.282786107420763,6.160382368560808,5.600683241601823,2.298,10.52,6.069342235035278,5.024277368940141,4.599423412487671,2.129959790607693,3.176921326151279,0.67,0.8990213185646005,1.424398755784842,0.631,1.4225020863363933,4.26750625900918,0.333,52.724,52.69,21.34940216359841,9.109888024293037,19.69254127918011,0.542,3.1334219016891254,9.58056557221484,0.327,5.980261909280698,10.106282026950089,0.592,2.184475232491934,2.605807553615487,0.838,0.9982918959954452,1.4689694439172518,0.68,2.8012905674701085,6.027709242740559,0.465,0.6,-0.7,-0.1,0.3,0.0,0.3,1.1,-3.4,-2.2,0.518,0.377,0.35,3.1,7.9,5.5,32.8,1.7,0.5,27.3,20.2,0.5,-3.2,-2.7
Graham Ballard,PG,518,16,0.486,207590,2045,PG SF pf ,RS SO,79.5,215,86.25,31.0,13,10,12,7,10,9,13,9,15,9,15,6,13,8,152,11,3,207590,2045,College,40,41,27.148,0.0,0.0,0.0,0.0,27.148,10.951,8.071621429586472,17.876936194401022,0.511,2.131590166264033,5.743112933677095,0.371,5.944091435067703,12.13585334659656,0.49,3.960697537505837,5.247771980754786,0.755,0.8871475263403641,2.9219460688758936,3.8090935952162575,12.326681418624007,2.030539311241066,0.5969785575048733,6.93477334091232,3.866146848602989,2.049,10.105,7.428084207961996,5.44469031040013,4.456038490428145,2.6269311191863416,4.011449684321647,0.655,1.088126027730973,1.782415396171258,0.61,2.2270042022777563,6.335898008485759,0.351,49.259,49.248,12.729450942170242,5.248944119558155,14.463531513970112,0.44,2.2335932423651723,7.082521117608838,0.315,3.017381416504224,7.376949317738791,0.409,0.741146848602989,1.0924301494476931,0.678,0.5421539961013646,1.0903996101364524,0.497,1.7361111111111112,5.200211176088369,0.334,1.6,1.9,3.5,0.2,0.3,0.5,1.6,4.3,6.0,0.551,0.321,0.294,2.1,6.5,4.3,38.6,2.0,1.1,25.6,24.3,-0.2,2.8,2.6
Lance Libby,PG,3,17,0.511,202145,2045,PG sg sf ,RS JR,74.5,200,77.0,33.0,7,9,18,15,5,4,15,15,8,13,17,9,12,15,161,12,3,202145,2045,College,45,45,24.177,0.0,0.0,0.0,0.0,24.177,11.377,8.959728586535071,20.565297849841382,0.511,3.0842439196334155,8.616055692633061,0.358,5.87328163553049,11.94703912583715,0.492,4.064592879802608,6.509957701797673,0.624,0.7314064152273528,3.287441532080134,4.018847947307487,8.768064857243568,2.9895860912540817,0.0,6.265421219598166,4.754655370223281,5.866,12.22,6.853630595699682,6.023087768769827,4.848872047937962,3.035777229467747,4.751938667606626,0.639,0.392139584067677,1.026612618963694,0.382,2.4431617906238983,6.170690870637998,0.396,45.392,45.324,19.464301473832847,7.84352660841938,18.094166446033007,0.538,3.770629247197953,10.294766569587855,0.366,4.070691024622716,7.794987203247727,0.522,1.7187362103962582,1.815815020739564,0.947,0.6354249404289118,1.2730562174565352,0.499,1.7143235371988352,4.708322301650339,0.364,0.7,-0.3,0.4,0.3,0.1,0.4,1.7,1.9,3.6,0.535,0.419,0.317,1.7,6.6,4.3,26.3,3.0,0.0,21.1,26.7,-0.3,1.4,1.1
Micheal Church,PG,544,17,0.522,206728,2045,PG sg pf ,RS SO,74.0,205,76.25,28.5,12,12,13,11,11,11,10,8,16,12,7,5,6,8,148,11,3,206728,2045,College,22,34,20.206,1.002,0.0,0.177,0.0,21.354,5.116,3.859484777517564,10.7423887587822,0.439,1.7213114754098358,6.337236533957845,0.272,2.135831381733021,4.407494145199062,0.485,2.5456674473067915,4.133489461358313,0.616,1.103044496487119,2.8963414634146343,3.999385959901754,8.194379391100702,0.7575046904315197,0.0,5.4402810304449645,3.724202626641651,-2.0,14.277,2.482435597189696,3.791569086651054,2.892271662763466,0.5480093676814988,0.9625292740046836,0.569,0.6885245901639344,0.8266978922716627,0.833,0.8969555035128804,2.6159250585480094,0.343,42.7,42.64,20.349437148217635,8.48499061913696,18.414634146341463,0.553,3.3794559099437147,9.172138836772984,0.368,5.105534709193246,9.24015009380863,0.553,2.1411819887429644,2.2772045028142585,0.94,0.4151031894934333,0.8255159474671669,0.503,2.5539399624765475,6.135084427767355,0.416,-1.7,-0.9,-2.6,-0.1,0.1,0.0,1.6,-4.4,-2.7,0.477,0.59,0.385,2.4,6.7,4.5,24.0,0.8,0.0,30.2,16.4,0.8,-2.2,-1.4
Jaylen Pittman,PG,44,17,0.529,206849,2045,PG sg ,JR,72.0,190,76.0,32.0,6,9,12,13,7,6,5,11,13,10,9,3,7,5,120,11,2,206849,2045,College,41,41,29.901,0.0,0.0,0.0,0.0,29.901,7.827,5.226225761525551,13.5039102953255,0.472,2.308681212727208,7.449201871228082,0.31,2.9193300717780235,6.056493947077099,0.482,1.221297718101632,2.0033567832018,0.61,1.2195121951219512,2.6996665537347764,3.9191787488567273,5.570831696603936,1.0003387956705478,0.0,7.359925722244045,5.392200567036964,-18.024,15.002,2.6997107452772915,4.008499089383281,2.74434881976931,0.7409920365675106,0.915973288576224,0.809,0.6070778130914546,1.221297718101632,0.497,1.5694746991393778,3.921008463378924,0.4,56.006,56.081,25.179650862145824,10.57042492109627,21.48677805317309,0.586,4.045933560385871,10.181701467520194,0.397,6.5244913607104005,11.305076585652897,0.577,2.2200032096431945,2.435762557728999,0.911,0.8701699327758063,1.3908453843547726,0.626,3.4343182182914,7.482034913785417,0.459,-3.7,-2.5,-6.1,-0.5,-0.2,-0.7,-6.3,-9.4,-15.7,0.486,0.552,0.148,2.5,6.2,4.2,21.4,1.0,0.0,33.8,19.9,-3.9,-5.4,-9.3
Deion Nash,PG,272,17,0.539,197723,2045,PG sg sf ,RS SR,71.0,180,78.0,32.5,8,18,11,6,8,6,8,17,15,9,14,8,12,8,155,11,2,197723,2045,College,41,41,32.294,0.0,0.0,0.0,0.0,32.294,15.438,8.485982535618147,23.49977020550194,0.445,3.965596480861401,13.651434574223623,0.29,4.523668833300505,9.845052852734556,0.459,4.402206027181407,4.963561158164271,0.887,1.7628520779988184,3.137474844115997,4.900326922114815,11.130260652616371,1.0474745142027646,0.2804262478968031,5.925415271485785,4.625383524133152,-4.319,15.18,4.405488805725167,3.681636136826209,3.919637581248769,1.1588208259470816,1.7612106887269383,0.658,1.0439235769155013,2.081281596743484,0.502,2.3225658197098027,6.009126124351651,0.387,60.924,60.622,20.558543103163867,8.407838738411797,18.706080300880867,0.549,3.741216060176173,10.18277193098215,0.367,4.666622678235624,8.529906634555113,0.547,1.5274982679555278,1.9332915443238428,0.79,0.6466299363267461,1.045824948038666,0.618,2.495793606281548,5.550790142192604,0.45,1.9,-0.8,1.1,1.1,0.4,1.5,1.6,-4.2,-2.6,0.493,0.581,0.211,3.6,6.4,5.0,39.6,1.0,0.5,18.7,28.2,-0.9,-2.4,-3.3
Dale Clark,PG,281,17,0.527,202815,2045,PG SG ,SR,74.5,195,77.0,29.0,6,4,14,8,6,3,10,14,12,7,7,10,15,7,116,10,1,202815,2045,College,41,41,32.268,0.0,0.0,0.0,0.0,32.268,6.414,3.775709485018561,8.923764449214419,0.534,1.9740661892781115,4.461882224607209,0.442,1.803402713021447,4.463641641888206,0.404,1.7611766982775303,3.175748192198744,0.555,1.2439080176645494,2.310740208282198,3.554648225946748,10.382321375160544,2.2230793506083666,0.0,7.597163819343032,4.616220765103966,-4.831,14.025,1.9740661892781115,3.2619596389675736,3.1775076094797408,0.6439467248447314,0.9008216478702252,0.715,0.3413269525133275,0.8128507838203988,0.42,0.8146102011013953,2.748209792916586,0.296,56.837,57.038,18.81552649111119,7.6966233037624034,16.462709071145554,0.572,3.4257863178933348,8.727514990006663,0.393,4.277849854482977,7.738700515445843,0.553,1.411339808548687,1.8391247939969844,0.767,0.5978470493355308,0.9818016059469128,0.609,2.266909779445282,4.917774115501946,0.461,-1.6,-0.8,-2.4,0.0,0.2,0.2,-1.0,-1.9,-2.9,0.547,0.5,0.356,2.8,5.3,4.0,30.8,2.2,0.0,42.4,16.0,-1.4,-0.5,-1.9
Grady Vance,PG,242,17,0.527,205109,2045,PG sf ,SR,76.5,215,81.0,32.0,7,15,13,9,13,8,9,15,19,10,8,5,18,7,164,11,3,205109,2045,College,41,41,24.292,0.0,0.0,0.0,0.0,24.292,15.56,10.94081099430123,25.944822762153603,0.545,6.37356759314502,17.66000781780402,0.361,4.565186084308844,8.278642993807477,0.551,3.7607751969880887,4.764745818503507,0.789,1.6602546958257045,4.761607848027602,6.421862543853306,10.44088300039089,2.277923265577587,0.2016045225921769,5.768716440018927,4.614041651078689,0.634,15.872,5.421029892813792,4.614561688645668,3.9665068817248543,1.5059559322731293,1.9606229555413828,0.768,1.2035303557100827,1.905075400662456,0.632,1.8598144300203676,4.415001954451005,0.421,48.607,48.114,15.053830485929254,6.239348214656856,14.039572681547993,0.536,2.581369248035915,7.808538055451636,0.331,3.64966537806044,6.235191420376606,0.585,1.4652699837885024,1.976555680259384,0.741,0.5611672278338945,0.8105748846489588,0.692,1.623228166438043,3.445982458328137,0.471,3.0,1.5,4.5,1.2,0.8,2.0,1.9,1.5,3.4,0.571,0.681,0.184,3.4,10.6,6.8,39.1,2.3,0.4,17.1,30.4,0.6,0.5,1.1
Josh Keeton,PG,242,17,0.527,214819,2045,PG sg pf ,FR,75.5,185,78.25,28.0,11,12,12,8,10,7,5,18,13,10,8,5,6,11,141,12,4,214819,2045,College,0,41,15.66,0.463,0.0,0.0,0.097,16.244,5.658,6.169221752675901,14.139856257133165,0.522,2.4121657052962773,7.902773065177827,0.305,3.7601406582559616,6.249421635460687,0.602,2.711372960301058,3.6861099972238502,0.736,1.1320521916160278,3.949993764808579,5.082045956424607,7.304358555168265,0.3024067838882654,0.1527621897992268,7.066843517690244,5.926549445067963,-2.804,12.877,4.367809000894537,5.34254603781733,3.840340541040749,1.428174835744471,1.5793207686850306,0.904,0.7526450538264599,1.5793207686850306,0.477,1.5793207686850306,3.0846108763379503,0.512,32.419,32.076,22.814565407158,9.73625140291807,19.615912208504803,0.582,3.342062601321861,9.131437835141538,0.366,6.39107120588602,10.493827160493828,0.609,2.129317870058611,2.7434842249657065,0.776,1.5213867065718918,2.132435465768799,0.713,2.7341314378351416,5.627260256889886,0.486,-1.7,-1.3,-3.0,0.0,0.1,0.1,-6.0,-10.8,-16.7,0.554,0.559,0.261,2.3,8.8,5.3,23.1,0.3,0.3,31.0,20.5,-1.5,-7.1,-8.6
Charlie Bowler,PG,117,17,0.533,211306,2045,PG SG SF ,RS SR,75.5,195,75.0,32.0,11,16,15,7,12,6,13,10,12,11,14,6,13,18,171,12,3,211306,2045,College,41,41,31.952,0.0,0.0,0.0,0.0,31.952,18.465,11.336293201009836,23.738138765561068,0.587,5.181509532515017,12.313049534256116,0.421,6.158265865761295,11.41986593540524,0.539,4.286584835030904,5.606337599024984,0.765,1.4416296683207102,4.222645429362881,5.664275097683591,7.979455036127797,2.0290858725761773,0.2112188365650969,6.454252633411682,5.318559556786704,3.83,14.687,6.114738399930356,5.858796900844434,4.420649429790198,1.997040132323496,3.353355967615565,0.596,1.0585879690084443,2.040567598154435,0.519,3.100896665796117,6.029424566901716,0.514,57.435,57.76,17.733725761772853,7.389196675900276,17.143351800554015,0.517,2.957063711911357,9.418282548476457,0.314,4.435595567867036,7.72680055401662,0.574,1.900969529085873,2.027354570637119,0.938,0.3774238227146814,0.6319252077562327,0.597,2.1537396121883656,5.069252077562327,0.425,1.6,0.7,2.3,0.9,0.7,1.6,-1.9,-0.6,-2.5,0.613,0.519,0.236,3.2,8.8,6.1,30.2,2.0,0.4,19.8,29.2,0.6,-0.9,-0.3
Sal Carson,PG,137,17,0.515,202475,2045,PG SG sf ,RS JR,73.5,205,79.0,25.5,12,16,9,10,10,7,12,8,10,16,7,8,15,7,153,11,2,202475,2045,College,41,41,33.733,0.0,0.0,0.0,0.0,33.733,17.609,9.069546076506631,22.23511214230472,0.49,3.663216134213814,11.716937354988398,0.313,5.407817240763876,10.515200190374204,0.514,4.391992385031827,5.767743470759712,0.761,1.3787256826699985,3.172704573658478,4.5514302563284765,6.747873163186388,1.7119447393209035,0.1076506735642839,7.180677018264026,3.2803552472227624,-4.22,13.419,5.511928133737879,4.497590576476887,4.461895413171515,1.5244809328336006,1.9602593848533525,0.778,1.2329704325063953,2.467428163483848,0.5,2.647391278481766,6.094949134392289,0.434,67.236,66.883,17.614341461955956,7.327721543591046,17.653215316298613,0.499,2.954412930042014,9.77527921893456,0.302,4.3733086135490336,7.876440949120106,0.555,1.710449591076955,1.9691102372800264,0.869,0.8028946070002843,1.4218859799949164,0.565,1.861459563715743,4.483949583601214,0.415,-0.6,0.3,-0.2,0.1,0.3,0.4,-3.3,-1.7,-5.0,0.529,0.527,0.259,2.9,6.9,4.9,24.2,1.7,0.2,22.5,28.9,-2.6,1.5,-1.1
Andrew Billings,PG,250,17,0.508,198797,2045,PG sg sf pf ,RS SR,74.5,210,79.0,29.0,11,12,15,18,12,8,16,15,14,10,6,12,15,17,180,13,5,198797,2045,College,46,46,31.087,3.63,1.435,0.021,0.0,36.155,14.716,6.955530216647662,16.993859130936517,0.501,3.107527029440453,10.124878075586269,0.307,3.85075077962935,6.8689810553502495,0.561,3.195449986948936,4.451099723866962,0.718,1.7309832259482631,4.524278306203378,6.255261532151641,9.05056943852949,3.4954660159174726,0.2107540001663847,4.298608344438186,3.315215884196223,15.718,12.927,5.078924592325975,6.62719292220192,3.673531068401313,1.674657581294391,2.0304707999615337,0.825,0.8641178167630613,1.342198898215439,0.644,1.3119753815718975,3.493563764751137,0.376,72.791,72.122,13.083386484013198,5.454646293779984,14.499043287762404,0.451,2.1685477385541168,7.085216716119909,0.306,3.286098555225867,7.417986190066831,0.443,0.8749064085854524,1.2645240009983083,0.692,0.752890934804914,1.3893125537284046,0.542,1.65968775131028,4.762763095865339,0.348,1.0,2.5,3.5,0.4,0.7,1.1,7.1,10.5,17.5,0.533,0.596,0.262,3.5,9.4,6.4,26.3,3.5,0.4,18.5,20.4,2.7,5.7,8.4
Christian Guevara,PG,169,17,0.51,204117,2045,PG SG pf c ,SR,76.0,220,77.25,32.5,8,8,8,11,11,10,7,12,11,13,15,13,14,16,151,11,2,204117,2045,College,42,42,25.904,0.071,0.215,0.0,0.0,26.239,8.142,5.720239867307447,13.313911453238632,0.47,1.0632416110236889,3.3896142559435205,0.314,4.6569982562837575,9.92642368051716,0.469,4.810105048271169,6.634627652787819,0.725,1.87343171862374,4.576364250718027,6.449795969341767,7.791434525581593,2.6651461395506,0.5026186855887819,7.948794284013099,5.476009461057611,1.379,10.541,5.367243652447582,2.836728618211202,5.2162633436822174,1.975502913282014,3.493811933823842,0.565,0.7081189129417769,1.3141666312252795,0.539,1.969123463615872,5.112065665801897,0.385,47.026,47.352,22.372867038351075,9.247761446190236,20.36661598242947,0.549,3.8688967731035655,9.752491974995776,0.397,5.37675282986991,10.60778847778341,0.507,1.8098496367629668,2.6651461395506,0.679,1.0073492143943237,2.160415610745058,0.466,2.568001351579659,5.782226727487752,0.444,-1.8,-0.6,-2.4,-0.3,0.0,-0.3,-5.7,-4.7,-10.4,0.533,0.255,0.498,4.0,9.8,6.9,24.2,2.7,1.0,32.9,21.5,-1.8,-1.0,-2.8
Dustin McWilliams,PG,247,17,0.516,198989,2045,PG SF sg ,RS SR,76.0,190,79.25,28.5,12,9,10,11,5,6,12,18,17,7,15,14,14,16,161,12,3,198989,2045,College,42,42,30.619,0.0,0.0,0.0,0.0,30.619,15.834,9.62265780157154,18.91373801916933,0.594,3.210430878162508,7.7696226578015715,0.413,6.413953889992229,11.14238839478456,0.576,4.892496330196011,7.975131681201969,0.613,1.070719281581901,2.711887798230028,3.7826070798119287,13.527329246179088,1.685441716838891,0.1242086014456501,5.673085225800881,3.905670467679887,3.691,10.75,7.975131681201969,6.168724635178309,5.716259390380796,3.248424142992833,4.072187203177618,0.798,0.7391416976081512,1.3988429323892584,0.528,2.4246610828080475,5.673085225800881,0.427,57.905,57.967,18.07235151034209,7.433539772629255,16.8009384649887,0.538,3.205271965083582,9.3639484534304,0.342,4.231718046474718,7.433539772629255,0.569,1.5974606241482223,1.7647972122069453,0.905,0.4105784325564545,0.9850432142425862,0.417,2.218503631376473,4.683699346179723,0.474,4.1,-0.2,3.9,1.3,0.2,1.5,6.3,0.0,6.3,0.61,0.411,0.422,2.4,5.8,4.1,46.6,1.7,0.2,20.2,25.6,3.9,0.0,3.9
Dashaun Hamilton,PG,246,17,0.498,199992,2045,PG SG ,RS SR,74.5,180,76.25,33.5,8,14,17,12,9,6,11,16,15,8,8,6,17,12,165,11,3,199992,2045,College,44,44,35.09,0.0,0.0,0.0,0.0,35.09,18.864,9.919260061966757,21.647155786870982,0.584,5.447274836307025,13.28469604236939,0.41,4.4750377753018205,8.362459744501596,0.535,3.50432698911766,4.301042445702772,0.815,1.7002701506433249,3.5525993133889164,5.2528694640322415,10.05967734550283,2.8230750367827366,0.1731853849926434,5.8242647171049615,2.9962604217753803,8.365,16.235,4.441459729238847,4.543720142248812,3.437170896991712,1.5980097376333582,2.118469451609456,0.754,0.6242464018071093,1.4926967749813032,0.418,2.252781635861353,4.748240968268746,0.474,65.519,65.248,15.605076017655714,6.131988719960765,15.015019617459538,0.52,3.345696419813634,9.195684158901422,0.364,2.7847596861206467,5.816270230505149,0.479,0.6605566454144187,1.009992643452673,0.654,0.2804683668464933,0.4873712604217753,0.575,1.8483325159391857,4.320438940657185,0.428,2.3,1.0,3.3,0.5,0.2,0.7,3.8,3.9,7.7,0.612,0.614,0.199,3.7,7.6,5.7,31.8,2.8,0.3,19.8,26.0,1.7,4.3,6.0
Jason Stevens,PG,274,17,0.508,209842,2045,PG sf ,JR,75.5,190,79.25,30.5,4,18,19,9,4,10,15,9,18,15,15,10,11,11,172,12,3,209842,2045,College,37,37,31.703,0.0,0.0,0.0,0.0,31.703,17.108,10.25864574251671,23.07287125835513,0.568,5.694202266782912,13.842269689043883,0.411,4.5662598081952925,9.230601569311249,0.495,4.86050566695728,5.448997384481256,0.892,1.0298605056669572,3.1731133693121314,4.202973874979088,9.61929671607091,1.221955489774922,0.146201469234518,6.576939843068876,4.192913741133151,3.892,16.249,4.713382737576287,2.60462074978204,4.667974426038942,2.012496367335077,2.9424585876198783,0.684,0.3451031676838129,0.9826358616681198,0.351,2.208660273176402,5.298241790177274,0.417,55.056,55.403,15.125534718336551,6.149486489901269,15.997328664512752,0.473,2.828366694944317,8.732379113044422,0.324,3.315704925726044,7.266754507878634,0.456,0.9223327256646752,1.122682887208274,0.822,0.5396819666805047,0.8790137718174107,0.614,1.8500803205602585,5.268667761673556,0.351,2.2,1.1,3.3,0.7,0.4,1.1,-0.4,0.1,-0.3,0.61,0.6,0.236,2.4,7.1,4.8,34.6,1.2,0.3,20.5,29.1,0.9,0.4,1.3
Darrin Turpin,PG,538,17,0.506,202600,2045,PG ,SR,73.5,170,76.0,28.0,8,8,14,6,5,11,18,9,19,13,9,10,10,8,145,10,2,202600,2045,College,37,37,33.974,0.0,0.0,0.0,0.0,33.974,7.703,4.403799614770425,10.992213094512946,0.471,1.5557348171805805,5.118285234512618,0.304,2.844772237130204,5.873927860000329,0.484,2.313023722898112,3.8259552541033535,0.605,1.2445878537444643,1.463654223968566,2.70824207771303,10.857218115667647,2.9649639816633924,0.0425671250818598,5.873927860000329,3.1401440733464305,2.622,12.215,3.4703587244620784,3.2909141794116192,3.4259091582569186,1.335133266384604,2.0018767594619957,0.667,0.4000460958464349,0.7556426254877106,0.529,1.112885435358807,3.1147621948208024,0.357,60.743,61.08,14.909954158480682,6.10347085789129,15.045841519318923,0.495,2.703012442698101,7.434512115258678,0.364,3.410281597904388,7.608055009823183,0.448,1.2819253438113951,1.5913555992141457,0.806,0.618860510805501,1.1509495743287492,0.538,1.5029469548133596,4.865749836280289,0.309,-0.4,0.4,0.0,0.0,0.2,0.2,6.0,7.5,13.5,0.5,0.466,0.348,2.6,3.3,3.0,33.1,3.0,0.1,31.7,16.7,0.8,4.3,5.1
Ralph Ward,PG,580,17,0.502,209977,2045,PG sg sf ,JR,75.5,195,80.0,26.5,8,10,5,13,5,7,9,17,18,13,11,7,18,8,150,11,3,209977,2045,College,48,48,31.292,0.0,0.0,0.0,0.0,31.292,10.603,6.653481873934028,14.099865732844648,0.514,1.1739303988097398,4.08244729106942,0.288,5.481365896142541,10.015604020756976,0.547,4.764669593932576,6.462967667017455,0.737,0.9434989294915994,2.862774884259259,3.8062738137508583,13.421272272018,3.692853009259258,0.1519097222222222,6.842181659832347,4.25708912037037,8.855,10.773,6.276082302137389,3.514533512356208,4.87897811808252,2.416808796313097,3.4383278295895785,0.703,0.7203251442464711,1.0959102950248576,0.657,2.3460463766012265,5.481365896142541,0.428,55.114,55.296,17.594401041666664,7.083695023148148,17.10792824074074,0.514,3.428819444444444,10.062210648148149,0.341,3.6566840277777777,7.0457175925925934,0.519,1.0941116898148149,1.2803819444444444,0.855,0.6781684027777778,1.0145399305555556,0.668,1.886212384259259,4.74537037037037,0.397,1.8,0.2,2.0,0.5,0.1,0.6,4.9,5.1,10.0,0.568,0.29,0.458,2.2,6.3,4.3,39.9,3.7,0.3,28.8,21.5,1.4,3.9,5.3
Leonard Duncan,PG,575,17,0.513,210638,2045,PG sg sf pf ,SO,72.5,180,80.0,25.5,8,10,8,12,8,5,9,13,12,9,10,7,12,14,138,11,3,210638,2045,College,41,41,19.073,0.95,0.049,0.0,0.049,20.172,6.636,5.818565189015513,13.524775340127515,0.534,2.8164064461067326,7.475274863195944,0.377,3.0021587429087804,6.059541141623575,0.495,2.203925899894573,3.1854008735378283,0.692,1.65419950800743,2.9399211669302803,4.59412067493771,7.166524423916863,1.5264492480731089,0.4293138510205618,7.593252673326973,4.717431146594361,-1.392,13.406,3.9158592298810175,6.614287865856719,3.243134695516843,1.6516893418344294,2.0784175912445404,0.795,0.3062402731060796,0.6074602138661579,0.504,1.041718961795271,3.368643004166876,0.309,39.838,39.831,21.73683814114634,9.060781803118171,19.04295649117521,0.571,3.610253320278175,10.717782631618588,0.337,5.453039090155909,8.325173859556626,0.655,1.6570008285004143,1.9582737064095803,0.846,0.9791368532047904,1.4661946724912756,0.668,2.8169014084507045,4.900705480655771,0.575,-2.2,-1.3,-3.5,-0.4,-0.1,-0.5,-5.3,-6.3,-11.5,0.558,0.553,0.236,3.5,6.6,5.0,22.5,1.5,0.9,33.7,19.9,-2.4,-2.6,-5.0
Leo Mathews +7,PG,575,17,0.513,218799,2045,PG sf ,FR,74.0,175,79.0,28.5,3,7,8,6,5,3,9,8,11,10,10,4,12,11,108,12,3,218799,2045,College,0,40,20.249,0.199,0.024,0.0,0.0,20.425,5.601,4.967463116586359,12.788733793651582,0.43,1.0555859122746014,4.4061397844121,0.24,3.909393472753465,8.385077740797774,0.466,2.918384580994486,4.036063782226417,0.723,0.9313993343599424,2.790894179631194,3.722293513991136,7.26491480800755,1.67751876335802,0.1242606491376311,7.324524365406586,4.105571847507331,-2.775,8.039,5.712582584074313,5.151259251900054,4.9699468481446525,2.48373155829318,3.539317470567781,0.702,0.3104664447866474,0.5588396006159654,0.556,1.0555859122746014,4.281953206497442,0.247,40.262,40.238,18.514836721507034,7.895521646205079,18.94726378050599,0.489,2.7337342810278846,9.135642924598638,0.299,5.154331726228937,9.814106068890103,0.525,2.1149162483224813,2.54982852030419,0.829,0.8052090064118494,1.1804761668074957,0.682,2.23669168447736,6.088771807743925,0.367,-2.6,0.0,-2.6,-0.5,0.2,-0.3,-3.4,-1.6,-5.0,0.478,0.345,0.316,2.0,6.3,4.0,22.2,1.7,0.3,33.5,19.3,-2.7,0.2,-2.5
Isaac Meeks,PG,235,18,0.489,198113,2045,PG SG sf ,RS SR,71.0,180,77.0,28.0,6,8,13,15,8,4,12,10,9,15,14,7,16,12,149,10,2,198113,2045,College,39,39,30.513,0.0,0.0,0.0,0.0,30.513,14.821,9.104186125498853,20.686083043219835,0.481,1.698225354504543,5.833404092723105,0.291,7.400866094930797,14.849282499787725,0.498,5.269593275027597,6.617984206504203,0.796,1.0002547338031755,2.8452025586353944,3.84545729243857,8.010528997197929,1.2230277185501066,0.0869936034115138,5.833404092723105,4.549253731343283,-3.973,9.862,8.36206164558037,5.531119979621296,5.140528148085251,3.965356202768108,5.964167445019954,0.665,0.2173728453765815,0.6096629022671308,0.357,3.219835272140613,8.275452152500637,0.389,58.885,58.625,19.072068230277186,8.134754797441365,18.19189765458422,0.524,2.797441364605544,8.789765458422174,0.318,5.337313432835821,9.402132196162045,0.568,1.6153518123667376,1.837100213219616,0.879,0.8307036247334756,1.0507462686567164,0.791,2.8878464818763327,6.514285714285714,0.443,0.6,-0.4,0.3,0.0,-0.3,-0.3,0.5,-1.8,-1.3,0.533,0.282,0.32,2.1,6.1,4.1,26.8,1.2,0.2,19.8,26.2,0.4,-2.0,-1.6
