name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Jimmie Connell +2,SF,611,19,0.496,212704,2045,SF sg pf ,SO,77.0,210,78.25,35.5,10,10,8,10,4,6,7,14,6,15,6,5,16,10,131,11,2,212704,2045,College,41,41,0.05,0.193,21.193,5.291,0.828,27.462,9.026,6.828037530552708,14.32429235985177,0.539,1.7799416541827644,5.050067018844122,0.352,5.0520381613183005,9.278167625956003,0.545,2.353544114168572,3.845698967121344,0.612,1.584798549239139,5.962737854049975,7.547536403289113,1.2023969092486009,2.230564493703572,0.2383506137528304,2.0696995978869355,3.970523974099234,4.414,9.532,7.403611133012694,1.6833556729480406,3.2208468028069066,0.4789876212252622,0.526295040605535,0.91,3.2208468028069066,5.670976898210203,0.568,1.342348024915241,3.0769534021919105,0.436,50.732,50.346,17.196996782266716,7.7046835895602435,16.905017280419496,0.509,1.791602113375442,6.248758590553371,0.287,5.909108965955588,10.656258689866128,0.555,0.5799864934652207,0.7249831168315258,0.8,3.3428673578834465,5.43042148333532,0.616,1.9882413697215269,4.5028403448138885,0.442,0.0,-0.1,-0.2,-0.1,-0.1,-0.2,1.6,0.8,2.4,0.555,0.353,0.268,3.5,13.0,8.3,3.6,2.2,0.4,11.4,16.4,1.5,-1.8,-0.3
Jeffery Daily ,SF,583,19,0.521,201206,2045,SF SG pf c ,SR,75.5,190,80.0,33.5,5,7,11,13,8,8,14,9,7,8,13,6,18,8,136,10,2,201206,2045,College,41,41,1.318,0.05,31.073,1.342,0.0,33.732,7.268,5.1971389309749485,11.215249638842888,0.473,0.2131707832704978,0.9478172016489904,0.225,4.98396814770445,10.270955921214895,0.485,2.191607061061978,3.527007505020964,0.621,1.763503752510482,5.39647964023469,7.159983392745172,1.807547302772982,2.2292098513860097,0.3407933106137792,4.552341355131954,3.5133330991111267,-8.977,7.817,5.501920298791445,2.2356506113244774,3.394876854233466,0.8632535851449914,1.1592262429089883,0.745,1.8921109192769807,3.611571121524963,0.524,2.2338888693139776,5.4983968147704445,0.406,56.762,56.926,11.39900924006605,5.013526332431577,12.553139163124056,0.454,1.3701999086533394,4.714893019007133,0.291,3.643326423778238,7.836489477567368,0.465,0.2564733162351122,0.470786635280891,0.545,2.009626532691564,3.339423110705126,0.602,1.3701999086533394,4.028036398130907,0.34,-3.0,0.9,-2.1,-0.4,0.5,0.1,-8.2,1.7,-6.6,0.501,0.085,0.314,4.1,12.3,8.2,6.2,2.2,0.6,26.3,16.0,-4.6,0.0,-4.6
Stephen Burdette,SF,334,19,0.51,212115,2045,SF sg pf ,RS FR,72.5,170,76.0,41.0,7,12,13,6,7,10,10,17,8,15,13,3,8,7,144,11,3,212115,2045,College,7,46,0.0,3.414,13.174,0.045,0.0,16.652,6.562,7.483418846201976,17.3413840570642,0.52,3.056563634088349,8.562758102865725,0.357,4.417469653360031,8.772368915029407,0.504,2.51532974596421,4.013890626955325,0.627,1.764485045676386,4.504278594489547,6.268763640165933,1.5642597922662995,2.2474375450584585,0.2037425947403065,2.171192591665624,3.6799047111556895,4.108,13.566,5.440495557502191,1.6987861344012016,3.263045926667501,1.1512952071079965,1.633087223126017,0.705,1.561131272681767,2.9939932423976976,0.521,1.6956576148166689,4.142159929921162,0.409,31.964,31.903,12.462777795191675,5.043412845186973,12.885935491960003,0.484,2.388490110647901,6.337961947152306,0.377,2.6611917374541583,6.535435538977525,0.407,0.3385261574146632,0.3385261574146632,1.0,0.8149703789612263,1.7741278249694383,0.459,1.5014261981631822,4.425916058050967,0.339,0.3,0.1,0.4,0.2,0.2,0.4,1.6,3.9,5.4,0.537,0.494,0.231,3.8,9.5,6.7,4.8,2.3,0.4,10.2,19.4,0.6,0.2,0.8
Marques Smalls,SF,334,19,0.51,202364,2045,SF PF sg ,RS JR,78.0,210,82.0,28.5,12,15,13,12,8,4,8,7,8,9,10,11,15,9,144,12,2,202364,2045,College,44,44,0.0,0.0,22.476,1.683,0.0,24.159,12.41,9.629933854999784,20.58276771432277,0.564,3.9773464182266234,9.87419480351044,0.403,5.650425835458908,10.712896113440838,0.527,3.588258181660974,4.565301975703601,0.786,2.1118844840257665,8.09554831704669,10.207432801072455,0.5922787601054862,0.8903365906623236,0.3452768729641694,1.277506376723877,3.40499457111835,7.023,12.646,6.579914400587955,2.4555790929920884,3.683368639488133,0.2961393800527431,0.6376723877048117,0.464,2.993817820241235,5.107863905581255,0.586,2.362630236479184,4.963036617526264,0.476,46.262,46.05,16.041259500542886,6.707926167209555,15.098805646036917,0.531,2.6145494028230183,6.655808903365906,0.393,4.097719869706841,8.438653637350708,0.486,0.5928338762214985,0.6471226927252987,0.916,1.5808903365906624,3.407166123778502,0.464,1.92399565689468,4.393051031487514,0.438,2.0,0.8,2.8,0.6,0.3,0.9,2.6,-0.5,2.2,0.594,0.48,0.222,4.6,17.1,10.9,1.9,0.9,0.6,5.4,21.7,3.5,-1.8,1.7
Casey Jeffrey +7,SF,363,19,0.51,214260,2045,SF C pf ,RS FR,79.0,200,84.25,32.0,11,13,9,11,8,10,7,6,8,5,8,9,7,6,122,10,2,214260,2045,College,7,41,0.0,0.0,20.34,2.95,0.0,23.415,6.047,5.477584814216479,11.82098142164782,0.539,1.7846324717285942,4.985359450726979,0.358,3.692952342487884,6.83309773828756,0.54,2.524232633279483,3.448101777059774,0.732,2.2718093699515345,6.800149235169756,9.07195860512129,1.292407108239095,0.907847282676284,0.5447083696057705,3.079563812600969,3.335406044024375,0.074,11.233,5.298364297253635,1.3529886914378029,3.140145395799677,0.1262116316639741,0.2423263327948303,0.521,2.463651050080775,4.064014539579968,0.606,1.050080775444265,2.526756865912762,0.416,39.616,40.205,17.167019027484145,7.402064419848278,16.080089541101852,0.534,2.367864693446089,6.36487999005099,0.372,5.034199726402189,9.702773286904613,0.519,1.089416739211541,1.514736973013307,0.719,1.8803631389130704,3.1513493346598684,0.597,2.0594453426190773,5.0292252207436885,0.409,-0.9,0.0,-0.9,-0.1,0.1,0.0,-3.3,-4.6,-7.9,0.572,0.422,0.292,6.0,13.8,10.5,3.7,0.9,0.9,18.8,15.1,-0.2,-2.9,-3.1
John Bell,SF,955,19,0.523,202840,2045,SF pf ,SR,77.5,220,81.0,29.5,10,15,5,9,10,6,6,18,8,11,12,8,9,11,145,11,3,202840,2045,College,28,40,0.0,0.0,23.174,1.551,0.05,24.75,10.102,8.433255269320842,21.018735362997656,0.461,2.519906323185012,8.140515222482435,0.31,5.911007025761124,12.88056206088993,0.459,4.2763466042154565,5.032786885245901,0.85,1.8711943793911008,7.782191558064441,9.653385937455544,1.819672131147541,2.267289241991312,0.1742281692103979,2.2224824355971897,4.239552117453017,-4.35,11.46,7.377049180327869,1.7540983606557377,4.393442622950819,0.2927400468384075,0.5269320843091335,0.556,3.391100702576112,7.081967213114754,0.479,2.227166276346604,5.269320843091334,0.423,42.7,43.047,12.14021883058053,5.229168118568077,14.347108973912237,0.423,1.6818825934443746,6.332613190233931,0.266,3.542639440611425,8.016818825934445,0.442,0.5807605640346598,0.7549887332450578,0.769,1.3961483959393222,3.2499361163379565,0.43,1.5680535228935817,4.002601807326876,0.392,0.7,2.2,2.9,0.5,0.9,1.4,0.5,6.5,7.0,0.509,0.387,0.239,4.2,17.3,10.8,7.0,2.3,0.3,8.7,23.6,-0.7,1.2,0.5
Kent Price,SF,955,19,0.523,217817,2045,SF ,FR,78.0,190,82.25,33.0,7,7,8,5,7,4,5,10,4,2,2,8,8,7,82,12,2,217817,2045,College,13,23,0.0,0.0,20.609,0.435,0.0,21.044,4.696,5.13737134949693,11.782512180355752,0.505,1.6317352322195635,4.387810995473809,0.372,3.508519041715917,7.397584109320494,0.474,1.6317352322195635,2.758958687692796,0.591,1.380920806065673,4.794839009647797,6.175759815713469,1.6317352322195635,0.8834127629896547,0.1249564105544577,4.0101478940236985,3.286644193885853,-14.783,12.175,4.260962320177589,0.7495603540231212,3.2577046155620257,0.12396575085767,0.12396575085767,1.0,1.879666733934904,4.260962320177589,0.441,1.380920806065673,3.006890189408136,0.459,34.687,34.412,17.438684179937233,7.331744740206905,13.643496454725096,0.639,2.7810066255957224,6.189701266999884,0.449,4.550738114611183,7.456701150761362,0.61,0.5056375682901313,0.6305939788445891,0.802,1.6389631523887016,2.4003254678600485,0.683,2.403231430896199,4.4199697779844245,0.544,-2.5,-1.9,-4.4,-0.3,-0.1,-0.4,-8.6,-9.7,-18.3,0.521,0.372,0.234,3.0,10.0,6.5,5.3,0.8,0.2,23.6,15.1,-3.5,-4.8,-8.3
Dane Beattie,SF,151,20,0.509,207637,2045,SF pf ,RS SO,78.0,210,78.25,31.5,4,14,11,11,14,9,6,13,7,10,8,5,8,11,140,12,2,207637,2045,College,42,42,0.0,0.0,29.498,0.618,0.022,30.12,13.381,8.278774720987823,18.7777740086163,0.539,3.673801689338173,10.13602903762,0.362,4.604973031649648,8.645137216323485,0.533,2.4593778622069946,3.19210285287832,0.77,2.140506801451881,7.683421951178079,9.82392875262996,1.1703246378778112,1.1330626666893169,0.4059999660251074,2.1014959801892874,3.8816314743404634,1.951,15.174,4.199599715051392,0.9667899182468876,3.0682858984361747,0.2001424743037416,0.2001424743037416,1.0,1.897961260558364,3.634790868075579,0.522,2.503477051460362,4.805115505953391,0.521,58.958,58.867,15.327772775918596,6.431447160548355,16.301153447602225,0.47,2.468275944077327,7.84650143543921,0.315,3.964869961098748,8.454652012163013,0.469,0.7270627006642092,1.049824179931031,0.693,1.136460155944757,2.3442675862537583,0.485,2.1030458491175024,5.055464012095063,0.416,0.7,1.3,2.0,0.3,0.5,0.8,-0.1,0.4,0.4,0.562,0.54,0.17,4.7,16.7,10.8,3.7,1.1,0.7,9.4,19.9,0.9,-0.9,0.0
Glenn Sellers,SF,713,20,0.493,199836,2045,SF PG ,RS SR,74.5,180,79.0,32.5,11,12,11,15,14,9,17,17,14,16,7,4,12,12,178,12,4,199836,2045,College,43,43,1.465,0.0,31.72,0.0,0.0,33.233,14.256,8.49746192893401,18.57191201353638,0.55,3.4230118443316417,8.534686971235192,0.401,5.072758037225043,10.03553299492386,0.505,3.702199661590525,4.961082910321489,0.746,2.206429780033841,6.6862874443937,8.89271722442754,2.8341793570219966,3.4996025101063912,0.6292180443497234,1.6548223350253806,2.755366113563708,14.42,13.352,6.218274111675126,1.890016920473773,3.419627749576988,0.6717428087986463,0.7868020304568528,0.854,2.439932318104907,4.879864636209814,0.5,1.964467005076142,4.365482233502538,0.45,59.1,59.121,14.712200402564232,5.977571421322373,13.92229495441552,0.528,2.755366113563708,7.002587912924341,0.393,3.2238967541144428,6.9213984878469565,0.466,0.6292180443497234,0.7070245767155494,0.89,1.4174320461426564,2.5185636237546727,0.563,1.178938109977842,3.700884626444073,0.319,2.3,0.5,2.8,0.5,0.0,0.5,9.7,6.9,16.6,0.581,0.46,0.267,4.9,14.8,9.9,7.9,3.5,1.2,7.4,20.0,3.8,3.7,7.5
Chuck Arthur +7,SF,322,20,0.496,212103,2045,SF PG pf ,SO,79.0,205,80.0,32.5,7,17,6,17,7,10,11,15,15,12,7,9,12,8,159,11,3,212103,2045,College,41,41,0.438,0.0,31.341,1.585,0.121,33.462,12.317,7.187393526405452,17.410562180579216,0.496,2.9080068143100517,7.519591141396932,0.387,4.2793867120954,9.890971039182284,0.433,3.700170357751278,4.567291311754685,0.81,1.2453151618398637,5.406649616368286,6.65196477820815,1.9948892674616696,3.989769820971867,0.4586530264279625,1.8722316865417377,3.2855924978687128,12.316,13.481,4.403747870528109,2.1175468483816013,3.362862010221465,0.3713798977853492,0.5383304940374787,0.69,1.82793867120954,4.110732538330494,0.445,2.0766609880749574,5.231686541737649,0.397,58.7,58.65,16.00852514919011,6.5711849957374255,15.549872122762148,0.515,2.867860187553282,7.8601875532821825,0.365,3.703324808184144,7.691389599317988,0.481,0.5421994884910486,0.7075873827791986,0.766,1.6248934356351237,2.8269394714407503,0.575,1.5413469735720375,4.160272804774084,0.37,0.7,-0.2,0.5,0.1,-0.1,0.0,7.0,6.7,13.8,0.54,0.432,0.262,2.8,12.3,7.5,5.9,4.0,0.9,8.8,19.2,1.4,3.5,4.9
Dick D`Amico,SF,84,20,0.517,210105,2045,PF SF c ,RS SO,78.0,205,80.0,40.5,8,10,17,7,8,5,13,7,6,8,11,11,13,9,132,11,2,210105,2045,College,43,44,0.021,0.043,22.093,1.866,0.09,24.135,9.636,7.651890454438226,17.49983915589011,0.539,3.562160887001652,9.603465654421068,0.371,4.096163331832122,7.9006626777327424,0.518,1.805743207017092,3.219026785905766,0.561,2.3376010637157134,7.177989217981487,9.5155902816972,0.9736430118595724,1.46051246805129,0.1439034343521124,1.803598618885243,2.93391181082068,1.862,13.312,5.5566278496214805,1.509790044821892,2.826567157777349,0.3409895129640353,0.5897617362585517,0.578,2.4405412940444786,4.287031675566707,0.569,1.316777112955457,3.0217246777756337,0.436,46.629,46.559,14.888635924311092,6.443437359049808,14.935887798277456,0.498,1.9974655813054405,6.492837045469191,0.308,4.441676152838334,8.447346377714299,0.526,0.4360059279623703,0.4875534268347689,0.894,2.049013080177839,3.266822741038253,0.627,1.952361519792092,4.6843789600292105,0.417,0.6,0.9,1.4,0.4,0.5,0.9,2.0,1.7,3.7,0.546,0.549,0.184,5.4,15.2,10.5,3.0,1.5,0.2,8.7,18.7,1.4,-0.6,0.8
Mitchell Byrne,SF,679,20,0.538,204301,2045,SF pf c ,RS JR,78.5,230,81.0,28.5,8,12,6,11,11,6,10,17,6,5,7,13,10,11,131,11,3,204301,2045,College,39,39,0.0,0.0,29.976,0.178,0.41,30.564,11.949,7.486808482394716,16.767331497029836,0.517,2.379451100122789,6.509474662330336,0.366,5.10901669266253,10.254538213918297,0.498,2.465735240434076,3.1477118109713604,0.783,1.7007931503667073,6.582873526813248,8.283666677179955,0.9773338200643812,2.5204620847155312,0.0400073346780243,2.7660704211329774,2.903865708713264,-11.029,12.143,5.784356021637408,2.0840938505956927,2.8888593900375006,0.2953572495270966,0.4247834599940265,0.695,2.6001393820728103,4.637772541731657,0.561,2.2135200610626224,5.190322901802012,0.426,60.266,59.989,16.15462834853057,6.839587257663905,14.96107619730284,0.54,2.478787777759256,6.964610178532732,0.356,4.359132507626399,7.993132074213606,0.545,0.6834586340829152,0.8118154995082432,0.842,2.010368567570721,3.207254663354949,0.627,1.6686392505292635,3.9757288836286655,0.42,-0.6,0.1,-0.5,0.4,0.6,1.0,-1.2,1.0,-0.2,0.546,0.388,0.188,3.6,14.7,8.9,3.4,2.5,0.1,13.2,19.0,-1.1,0.7,-0.4
Tim Key,SF,320,20,0.502,201248,2045,SF SG pg ,SR,72.0,185,76.0,40.0,8,19,6,7,4,8,8,10,13,6,9,10,14,14,143,9,1,201248,2045,College,40,40,2.827,0.0,29.601,0.024,0.776,33.299,17.349,10.298838402223916,23.91038157328656,0.534,4.926035013403051,13.485786146870968,0.365,5.377767481881061,10.42128603104213,0.516,3.1852930469603207,3.9315617036767385,0.81,1.610020849190853,3.543051321773025,5.153072170963878,1.5719628023960022,1.332600403111622,0.1649092998850632,2.526723367640732,3.831226158945913,-2.348,16.286,3.971274448158321,1.4064930337227388,2.9354336962636927,0.1257570241916802,0.1257570241916802,1.0,1.8631895952609456,4.135089519144853,0.451,3.3921302578018997,6.165403580765794,0.55,60.434,60.033,17.407092765645558,7.244348941415554,17.780220878516815,0.489,2.915063381806673,8.581946596038845,0.34,4.330951310112771,9.204937284493528,0.471,0.7495877267502874,1.0410940649309546,0.72,1.124381590125431,2.038878616760781,0.551,2.456981993237053,6.123298852297903,0.401,1.1,-1.2,-0.1,0.3,-0.3,0.0,-2.2,-3.0,-5.2,0.56,0.564,0.164,3.4,7.5,5.4,5.8,1.3,0.3,9.0,25.5,-0.7,-2.4,-3.1
Kraig Fulton,SF,321,20,0.507,201041,2045,SF SG ,RS SR,75.0,185,75.0,28.0,13,15,16,16,10,11,13,18,5,11,17,13,10,9,179,12,3,201041,2045,College,39,39,0.0,0.0,32.715,1.513,0.0,34.205,17.462,10.427652786272793,22.207528143752167,0.555,3.7739903790521216,9.40770006447027,0.401,6.655315491048551,12.79817499545402,0.52,4.238506934686658,4.874944208420809,0.869,2.1655398145239944,5.915822805686579,8.081362620210573,1.1009538293686874,1.565128475772669,0.0,2.2052138263931367,3.046145726819936,-10.511,12.213,8.986163688360636,1.8646785578496683,3.813664390921264,1.0993007455408064,1.4828161936091775,0.741,3.392128014811631,6.739622766270477,0.503,2.160580563040352,4.5790422032301255,0.472,60.493,60.634,13.87010588118877,5.750898835636772,13.024045914833264,0.532,2.3683082099152286,6.468318105353433,0.366,3.38423986542204,6.554078569779332,0.516,0.4271530824290002,0.4271530824290002,1.0,1.2699145693835143,1.9477520862882207,0.652,1.690470693010522,4.185770359864102,0.404,1.7,0.1,1.8,0.5,0.1,0.6,-0.6,0.6,0.0,0.593,0.424,0.22,4.6,14.2,9.1,4.3,1.6,0.0,8.3,24.0,1.5,-0.9,0.6
Glenn Pettersson,SF,142,20,0.522,206931,2045,SF ,JR,76.0,195,78.0,40.0,11,7,5,6,3,8,7,14,5,9,5,11,4,6,96,9,1,206931,2045,College,3,40,0.0,1.402,23.55,0.0,0.0,25.024,5.378,4.900189485744503,10.575948530383815,0.466,0.052879742651919,0.546424007403164,0.097,4.847309743092584,10.022914555149164,0.484,1.9829903494469656,3.410743401048782,0.581,1.2140307583836425,2.961285642051575,4.175316400435218,2.15044286784471,2.0885088047134346,0.4880515312067184,3.2499008504825277,3.8516499219557234,-5.7,6.788,6.2860794077468825,1.0994579826378177,3.2499008504825277,0.2181289384391662,0.2181289384391662,1.0,2.92160578151853,5.459833428810647,0.535,1.7075750231348874,4.353765478341338,0.392,45.386,45.487,18.85373843076044,7.863785257326268,17.585244135687116,0.536,3.1327632070701523,7.914349154703541,0.396,4.7288236199353655,9.673093411304327,0.489,0.8244113702816189,1.1541759183942666,0.714,1.756545826280036,3.1899223954096776,0.551,2.143469562732209,5.328995097500385,0.402,-2.0,-2.1,-4.1,-0.2,-0.2,-0.4,-2.0,-4.4,-6.4,0.491,0.052,0.323,2.8,6.2,4.6,6.5,2.1,0.8,21.2,14.0,-1.5,-2.3,-3.8
Harold Augustine,SF,731,20,0.513,202782,2045,SF PG pf ,RS JR,77.5,215,83.0,27.5,10,16,10,7,10,8,19,9,7,13,19,14,15,8,166,11,2,202782,2045,College,43,43,0.0,0.0,29.44,4.048,0.0,33.488,15.233,9.189723320158102,20.49180327868853,0.523,3.0519017689366943,7.906758245318474,0.386,6.141061362016458,12.581805222575,0.488,3.236570984254519,4.257111384695135,0.76,1.9584656256074648,6.972485983731406,8.930951609338871,1.172811507807944,2.1486210584308263,0.2268529020967689,2.0702390980366747,3.315293126357066,14.792,11.879,7.683211300460053,2.637205987170349,3.6545065768159137,0.6414825374198148,1.0173005896455647,0.631,3.2041728763040243,6.251214929048143,0.513,2.300265664485194,5.310049893086244,0.433,61.732,61.714,10.287779110088472,4.5240950189584215,11.831999222218622,0.435,1.24282982791587,4.6375214700068055,0.268,3.2780244352983123,7.197718507956055,0.455,0.3013902842142787,0.3759276663317886,0.802,1.7694526363547982,3.467608646336326,0.51,1.205561136857115,3.3525618174158214,0.36,0.9,2.0,2.9,0.4,0.7,1.1,1.3,7.4,8.8,0.552,0.386,0.208,4.4,15.7,10.0,3.6,2.1,0.4,8.5,22.0,0.7,1.0,1.7
Jonathan Brinson,SF,656,20,0.495,200168,2045,SF ,RS SR,78.0,195,83.0,26.0,6,13,14,14,12,7,11,15,12,11,7,6,8,10,154,12,2,200168,2045,College,45,45,0.0,0.0,26.042,0.0,0.0,26.042,10.223,8.071709853577877,19.243739529621653,0.535,4.444879577051107,11.600635293605723,0.383,3.6290059395600807,7.640928572982617,0.475,1.6426255901485978,2.5150664665056675,0.653,1.594761003415791,7.0757288327773065,8.670489836193097,2.1277984465765942,3.052702732168945,0.3379778024901332,1.8362596001131344,3.050522230217396,7.513,16.295,3.2896025063638143,1.5925853403824817,2.6151469660379,0.0456889236994974,0.0456889236994974,1.0,1.59911232948241,3.481060853295042,0.459,1.9863803494114831,4.112003132954768,0.483,45.963,45.861,16.377750158086393,6.829332112252241,16.715727960576526,0.49,2.7147249296788125,7.849807025577289,0.346,4.118968186476527,8.863740433047688,0.465,0.4818909312923836,0.5800135191120996,0.831,0.627984562046183,1.644098471468132,0.382,3.0069121911864114,6.637447940515908,0.453,1.1,0.8,1.8,0.2,0.1,0.3,5.8,5.2,11.1,0.546,0.603,0.131,3.5,15.7,9.5,6.7,3.1,0.7,8.3,19.9,1.2,2.9,4.1
Elliott McCarthy,SF,577,20,0.476,205223,2045,SF PF ,RS JR,76.0,190,79.0,31.5,8,15,5,11,9,8,5,11,8,11,13,8,11,7,137,11,2,205223,2045,College,20,39,0.0,0.307,20.206,2.436,0.179,23.076,7.591,6.23141536257678,13.858442037635928,0.512,1.7255225403164542,4.560154537364617,0.378,4.508063290864498,9.293946563062963,0.485,2.2811625029843943,3.509647732945543,0.65,3.0082694853818936,6.72482018320544,9.733089668587333,1.781954724024917,1.7358606064581013,0.0524693382304715,2.391856401797148,3.0257318379571934,0.359,11.408,5.899333666138519,0.8356304126060816,2.9496668330692595,0.0520912465001193,0.27781998133397,0.188,2.8954051179649687,5.341523234866407,0.542,1.5583964577952378,3.672432878258416,0.424,46.073,45.741,19.50766270960408,8.012505192278264,15.920071708095582,0.612,3.476093657768742,7.398176690496491,0.47,4.538597756935791,8.51970879517282,0.533,0.6165147242080409,0.8395094116875451,0.734,1.7402330513106403,3.0279180603834632,0.575,2.184036203843379,4.650095100675542,0.47,0.0,-1.0,-1.0,-0.4,-0.6,-1.0,1.2,-4.5,-3.3,0.535,0.329,0.253,6.1,15.1,10.3,5.3,1.7,0.1,13.4,15.8,1.1,-1.6,-0.5
Ryan Browne,SF,313,20,0.524,201909,2045,SF PF sg ,SR,73.5,210,74.0,34.0,4,12,7,10,6,10,13,12,8,5,9,8,10,14,132,10,2,201909,2045,College,11,41,0.0,0.0,25.123,1.073,0.0,26.244,6.194,5.456639206307025,13.287270794578792,0.482,1.893436088227478,5.722384622198601,0.331,3.565417663211977,7.562671627247763,0.471,0.9212507750907962,1.5103197803171229,0.61,1.7273452032952434,3.854422604422604,5.581767807717847,1.3530870759146072,2.2464022464022464,0.0482625482625482,3.620781291522721,3.1063531063531062,-9.585,14.054,2.8080432279209853,1.4040216139604926,2.318628753653999,0.2701745061564354,0.3786872176454957,0.713,1.0829125697581716,2.699530516431925,0.401,2.1658251395163437,4.482239348037913,0.483,45.156,45.584,14.075114075114076,5.936293436293435,14.393208143208142,0.489,2.1937521937521938,6.741400491400492,0.325,3.746928746928747,7.649613899613899,0.49,0.4804317304317304,0.691031941031941,0.695,1.6036328536328537,2.301246051246051,0.697,1.6584766584766584,4.657335907335908,0.356,-2.5,-0.5,-3.0,-0.3,0.2,-0.1,-5.0,0.3,-4.7,0.492,0.431,0.114,3.9,8.4,6.2,4.8,2.2,0.1,20.6,16.1,-3.7,-0.1,-3.8
Jeffrey Holmes,SF,330,20,0.514,204205,2045,SF SG pf ,RS JR,75.5,190,79.0,26.5,11,12,12,8,11,10,11,13,11,7,9,8,6,11,143,13,3,204205,2045,College,42,42,0.095,0.5,25.311,3.881,0.382,30.12,9.287,6.081901001575716,14.576277325992068,0.512,2.762030681180157,7.244670639161067,0.381,3.3234926557151394,7.331606686830999,0.453,1.896292539800409,3.104341368880517,0.611,2.504844873489939,6.474089127594716,8.978934001084655,1.9850397551301329,1.2501814486863114,0.0889098562926404,2.763841848839947,3.325954420089998,0.12,13.466,4.6528897180011946,0.9490518537300998,2.71856265734519,0.088747215329723,0.1285929038451089,0.69,2.2422255628203502,4.526107981815876,0.495,0.9925198775650664,2.673283465850434,0.371,55.213,55.112,17.4952823341559,7.517419073885905,16.80577732617216,0.521,2.464073160110321,7.602699956452316,0.324,5.0551604006387,9.201262882856726,0.549,0.6459573232689795,0.8636957468427927,0.748,2.1175061692553347,3.3676876179416464,0.629,2.291696908114385,4.968065031209174,0.461,-0.4,-0.1,-0.5,0.1,0.2,0.3,-1.3,-3.2,-4.5,0.528,0.497,0.213,5.5,13.6,9.6,6.1,1.3,0.2,14.8,16.6,-0.3,-2.1,-2.4
Charlie McDonald,SF,663,20,0.505,202517,2045,SF ,RS JR,77.0,220,79.0,31.0,4,11,16,10,8,8,8,12,13,17,14,6,8,8,148,11,2,202517,2045,College,41,41,0.0,0.0,32.22,0.0,0.0,32.22,11.047,5.926176224496363,14.048722404582607,0.532,3.100662933642273,8.124155242324774,0.382,2.827122353092617,5.927785286734891,0.477,2.827122353092617,3.805432194117268,0.743,1.3725300894638603,5.618212870170464,6.990742959634324,2.2768230675162515,0.7443688976251087,0.1176167305771275,2.003282486966596,3.061257371185512,0.974,14.919,3.295359464504087,1.1392160648773897,3.372594451953401,0.4328377421638669,0.7079873849520499,0.611,1.2164510523267038,2.3186586857179634,0.525,1.1794426208405742,2.9091845272575143,0.405,62.148,62.066,18.0775303708955,7.308349176682885,17.684400476911673,0.511,3.455998453259433,9.03876518544775,0.382,3.850739535333355,8.645635291463924,0.445,0.4704669223085102,0.5494151387232945,0.856,1.1793896819514709,2.086488576676441,0.565,2.204105307253569,6.01617632842458,0.366,0.6,-0.5,0.1,0.2,-0.1,0.1,1.6,-3.7,-2.1,0.565,0.578,0.271,3.2,11.5,7.6,6.7,0.7,0.2,11.3,16.1,2.2,-1.6,0.6
Martin Collazo,SF,10,21,0.532,203542,2045,SF SG pg ,SR,74.5,200,81.25,29.0,6,12,10,15,9,9,13,13,14,8,11,9,12,7,150,11,3,203542,2045,College,39,39,0.0,0.0,31.05,0.0,0.0,31.05,10.897,6.840134716974681,16.348964833398867,0.496,2.5438941411792864,8.288171234164771,0.307,4.292821363240046,8.067632024344794,0.532,2.4156736703537174,3.285863265689912,0.735,1.6685757270100694,6.134455218647923,7.803030945657992,2.4977347716820817,2.1052451558839125,0.0872197424452311,2.983262954541569,3.2442323807569307,-2.487,13.456,4.470620416118168,1.3574273844733558,3.0225838989280764,0.5248491272459952,0.7009385738464431,0.749,1.7096062776742516,3.5046928692322155,0.488,2.061785170875148,3.86029097498846,0.534,58.493,58.473,14.953910351786297,6.184050758469721,14.6922511244506,0.509,2.5875190258751903,7.588117592735109,0.341,3.596531732594531,7.102423340687154,0.506,0.5694936124365092,0.7918184461204317,0.719,1.3151369007918186,1.9735604467018968,0.666,1.7101910283378656,4.340464829921502,0.394,-0.4,0.3,-0.1,0.4,0.6,1.0,-0.8,0.7,-0.1,0.523,0.507,0.201,3.7,13.1,8.5,7.9,2.1,0.2,14.4,18.9,-1.2,0.4,-0.8
